customer_id,tenure_months,monthly_spend,support_tickets,churned
873,8,124.42020134518425,3,0
874,38,65.76042438154879,7,0
875,12,113.91140839451836,1,0
876,24,81.67762786176476,8,0
877,28,115.80409798873384,5,0
878,53,42.63347212519679,8,0
879,8,43.88863768746993,7,0
880,58,45.837625167090714,6,0
881,28,189.1675625468315,0,0
882,36,151.92180530144154,2,0
883,26,49.22874103921776,1,0
884,8,53.90283507780826,4,0
885,58,151.54930547675775,4,0
886,50,48.10949206259131,4,0
887,28,62.22103280026916,3,0
888,28,193.40242990767183,4,0
889,37,65.95517445111773,2,0
890,41,139.0938230668064,0,1
891,36,196.15363173209548,4,0
892,27,87.37341808516268,8,0
893,54,23.152878355171204,8,0
894,17,63.94651227602737,3,0
895,9,169.557894441507,2,0
896,33,175.6295904719066,0,0
897,53,158.3334856142824,1,0
898,20,40.35976743378315,7,0
899,13,163.19186690535255,0,0
900,28,185.36200345883077,7,0
901,48,128.1097176583225,6,0
902,29,189.35756414085168,7,1
903,13,168.83099906813794,5,0
904,46,140.0548730583633,8,0
905,35,123.89334260811466,2,0
906,6,82.74326010355469,9,0
907,18,48.67174014370492,3,0
908,51,128.89170608429737,5,0
909,5,77.2600796512615,7,0
910,47,175.95896015497618,4,0
911,25,198.80064872455313,2,0
912,2,155.43699727080306,5,0
913,10,36.28670515166914,3,1
914,56,71.96340719551486,8,0
915,30,39.63973371783495,2,0
916,50,137.09209660250883,3,0
917,59,157.73435562004124,6,0
918,45,186.62146955852813,6,0
919,5,98.87102235415777,3,0
920,55,182.24761692591997,5,0
921,56,178.02040862743897,2,0
922,33,77.09522901777174,5,0
923,54,176.4021125973028,1,0
924,1,87.62100533871077,7,1
925,18,73.43646942085054,1,0
926,32,136.83343858299077,6,0
927,47,79.1086210193146,8,0
928,49,133.43757469924594,0,0
929,11,129.769724989765,7,1
930,21,121.41900692272259,6,0
931,26,88.47554676190359,5,0
932,25,118.72994989726581,5,0
933,22,127.36738549737589,5,0
934,59,118.22363992918521,8,0
935,27,99.99550149521627,1,0
936,49,22.640070268327484,0,0
937,13,125.67110738620717,5,0
938,33,50.319989325689534,9,0
939,34,135.66367441049414,7,1
940,41,156.68197902611587,2,1
941,35,110.08015564353346,9,1
942,1,117.62545969635289,0,0
943,21,191.2661407398784,8,0
944,48,172.49012504706334,0,1
945,55,184.5625728712646,2,0
946,6,166.47793189752556,7,0
947,28,39.60530153241166,2,1
948,17,46.818534074635046,3,1
949,5,114.79228350841272,7,0
950,31,64.29253858363968,0,0
951,5,105.80518550740865,5,0
952,38,90.98575828730304,0,1
953,3,118.89456291748161,0,1
954,53,154.43762890444808,7,0
955,23,148.7883632778694,3,0
956,37,113.82214384736018,0,1
957,53,168.03081538707045,9,0
958,37,97.555176476846,6,0
959,10,181.40857217122203,4,1
960,10,32.830448609929505,4,0
961,19,191.83880540599534,0,0
962,17,137.84475465764268,9,0
963,21,88.41341160869695,5,0
964,14,55.48774278311792,8,1
965,9,106.25298129984799,8,0
966,46,55.02049817335418,7,1
967,1,49.93968939376559,4,0
968,51,131.12331633433536,0,0
969,45,114.15525042472125,8,0
970,13,140.61728622996952,0,0
971,4,187.32905793595805,7,0
972,1,115.80683840102724,4,0
973,49,124.56776958730359,2,0
974,40,36.13274104788958,6,0
975,32,149.1744414635533,6,0
976,34,91.98293722474811,8,0
977,28,195.8105429592642,6,0
978,31,168.17132280721884,2,0
979,8,114.0465872929013,0,0
980,39,42.18007775098989,7,0
981,26,174.69484279050604,2,0
982,58,163.9605971763239,7,0
983,34,53.225323316665936,7,1
984,54,73.1500920596558,4,1
985,54,162.81330646661073,0,0
986,3,53.34112037853374,9,0
987,59,185.19544805084792,6,1
988,50,96.41493653534513,9,0
989,12,35.66701326577856,4,1
990,1,166.83475583077055,7,1
991,54,87.23174294690978,8,1
992,44,114.76985494768059,6,0
993,5,40.21478199401945,6,0
994,30,20.46512267209683,0,0
995,30,134.8373370427936,3,0
996,59,112.73153066007168,1,0
997,57,126.83694244216649,1,0
998,17,162.87389306849295,1,0
999,48,136.38906441611482,3,1
1000,47,51.45921970892789,0,0
